,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,num_classes,weight_scale,seed,whitebox
104,920,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
105,467,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
106,46,Deconvolution_postproc,0.5121658602363767,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
107,530,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
108,649,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
109,607,Deconvolution_postproc,0.5128892192145205,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
110,593,Deconvolution_postproc,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
111,24,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
112,914,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
113,690,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
114,392,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
115,934,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
116,457,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
117,439,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
118,151,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
119,855,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
120,801,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
121,701,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
122,166,Deconvolution_postproc,1.0000000000000002,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
123,939,Deconvolution_postproc,0.5120018387496502,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
124,612,Deconvolution_postproc,0.5133057183269347,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
125,229,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
126,904,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
127,290,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
128,178,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
129,283,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
130,928,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
131,534,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
132,734,Deconvolution_postproc,0.5115139126444453,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
133,643,Deconvolution_postproc,0.5144611652325537,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
134,63,Deconvolution_postproc,0.5153733528550513,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
135,874,Deconvolution_postproc,0.5146944713870029,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
136,518,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
137,504,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
138,736,Deconvolution_postproc,0.5122789396982945,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
139,958,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
140,768,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
141,733,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
142,813,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
143,223,Deconvolution_postproc,0.5117695986691619,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
144,884,Deconvolution_postproc,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
145,668,Deconvolution_postproc,0.5130378882237133,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
146,915,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
147,367,Deconvolution_postproc,0.512948359683038,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
148,19,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
149,659,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
150,118,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
151,32,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
152,994,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
153,48,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
154,406,Deconvolution_postproc,0.5138577221369237,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
155,247,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
156,816,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
157,471,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
158,86,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
159,360,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
160,462,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
161,322,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
162,880,Deconvolution_postproc,0.5120931560486174,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
163,571,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
164,949,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
165,340,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
166,68,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
167,296,Deconvolution_postproc,0.5128936737655411,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
168,1,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
169,354,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
170,192,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
171,373,Deconvolution_postproc,0.5127479314303812,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
172,143,Deconvolution_postproc,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
173,986,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
174,139,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
175,778,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
176,937,Deconvolution_postproc,0.5119694843914416,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
177,274,Deconvolution_postproc,0.511459096196097,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
178,546,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
179,303,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
180,542,Deconvolution_postproc,0.5137546694818905,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
181,850,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
182,209,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
183,339,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
184,616,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
185,650,Deconvolution_postproc,0.5137792945632447,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
186,603,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
187,480,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
188,608,Deconvolution_postproc,0.5125386028693171,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
189,552,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
190,589,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
191,945,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
192,404,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
193,692,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
194,745,Deconvolution_postproc,0.5118221690590111,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
195,544,Deconvolution_postproc,0.5131957683824904,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
196,979,Deconvolution_postproc,0.5137703646237394,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
197,82,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
198,946,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
199,215,Deconvolution_postproc,0.5124565011072445,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
200,347,LRP,0.6473694204522296,0.9953419000186698,0.8426573426573427,0.0,0.005905899337226852,0.8766233766233766,0.7280966767371602,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
201,610,LRP,0.6641350116098141,0.9956754920217833,0.8502772643253235,0.0,0.005415162454873646,1.0,0.7395498392282959,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
202,87,LRP,0.688665423294929,0.996410773411479,0.882907133243607,0.0,0.004379121155685307,1.0,0.7903614457831325,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
203,479,LRP,0.7326460280475973,0.9966936494053562,0.9321802457897133,0.0,0.0034593239227340266,1.0,0.8729752770673487,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
204,920,LRP,0.8149492049999355,0.9974739019302065,0.9546762589928057,0.0,0.002720500917629278,0.875,0.9132828630419821,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
205,467,LRP,0.6274956154938427,0.9944806018747573,0.8486486486486486,0.0,0.006747529922082095,0.9281767955801105,0.7370892018779343,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
206,46,LRP,0.5121658602363767,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
207,530,LRP,0.6886425700284076,0.9943777346076357,0.9086567164179105,0.0,0.006003060383725036,0.8668555240793201,0.8326039387308534,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
208,649,LRP,0.6780856493220145,0.9954349400785187,0.8844349680170576,0.0,0.005600909372739485,1.0,0.7928134556574924,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
209,607,LRP,0.5128892192145205,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
210,593,LRP,0.6622174417536504,0.9947805215921437,0.9052631578947369,0.0,0.005445327658509106,0.8006134969325154,0.8269230769230769,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
211,24,LRP,0.6908148462450577,0.9962088483057836,0.9107413010590015,0.0,0.0040018992064030385,1.0,0.8361111111111111,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
212,914,LRP,0.5818776125231032,0.9936585760089225,0.8297384121156494,0.0,0.007605264236808659,0.8939759036144578,0.7090196078431372,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
213,690,LRP,0.684871375797814,0.9958830070043508,0.8724279835390947,0.0,0.005303905214081013,0.9051094890510949,0.7737226277372263,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
214,392,LRP,0.7621562118870898,0.996028064929441,0.9363115001509206,0.0,0.004278964125651478,0.9055793991416309,0.880249716231555,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
215,934,LRP,0.6248107876264855,0.9953585059855183,0.8562259306803595,0.0,0.00528713385417896,0.9105691056910569,0.7485970819304153,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
216,457,LRP,0.5345890531496331,0.9922539651524516,0.8166811468288445,0.0,0.008536289343798041,0.9094827586206896,0.6901615271659325,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
217,439,LRP,0.6944298051467072,0.9952405325142993,0.9047619047619048,0.0,0.005317381189764041,0.807570977917981,0.8260869565217391,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
218,151,LRP,0.7211525686650037,0.9958700235088939,0.9277275886031967,0.0,0.004362873623492396,1.0,0.8651976668826961,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
219,855,LRP,0.5735067750032146,0.9945171484707779,0.8363009764503159,0.0,0.006396732055483234,0.9375,0.7186574531095755,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
220,801,LRP,0.6090368357206934,0.994320099422195,0.8680738786279684,0.0,0.006257952815035775,1.0,0.7668997668997669,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
221,701,LRP,0.6788657213994344,0.9949455566554212,0.8981818181818182,0.0,0.005656451384820509,1.0,0.8151815181518152,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
222,166,LRP,0.6378007810328912,0.9932205628887769,0.8907412920512057,0.0,0.00715846141842865,0.8995098039215687,0.8030059044551798,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
223,939,LRP,0.5120018387496502,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
224,612,LRP,0.5133057183269347,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
225,229,LRP,0.6459048392546616,0.9949434705278061,0.8829225352112676,0.0,0.005565202836998138,0.8778877887788779,0.7903861308116628,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
226,904,LRP,0.6021888886843123,0.994469909766367,0.8364182091045522,0.0,0.006701918347270045,0.9423631123919308,0.7188306104901118,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
227,290,LRP,0.7435519289927431,0.9967312125388416,0.9217230199166281,0.0,0.0036464064556497723,0.786046511627907,0.8548109965635738,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
228,178,LRP,0.6531900354103717,0.9949256172934181,0.8930157448526443,0.0,0.005482002482416219,1.0,0.8067104303428154,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
229,283,LRP,0.5730346844929378,0.9926808614163872,0.8513966480446927,0.0,0.008051659771970537,1.0,0.7412451361867705,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
230,928,LRP,0.7324194167023392,0.996464429160619,0.9285714285714286,0.0,0.003785011355034065,0.8144796380090498,0.8666666666666667,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
231,534,LRP,0.638683589541355,0.9946487798889416,0.8607242339832869,0.0,0.006270247674783154,0.8771929824561403,0.7555012224938875,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
232,734,LRP,0.5115139126444453,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
233,643,LRP,0.5144611652325537,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
234,63,LRP,0.5153733528550513,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
235,874,LRP,0.5146944713870029,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
236,518,LRP,0.7531477980848533,0.9957945023696683,0.9385599110369752,0.0,0.00442,1.0,0.8842325825039288,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
237,504,LRP,0.6673985179787818,0.9948254891349814,0.8961493582263711,0.0,0.005584138536830217,1.0,0.8118393234672304,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
238,736,LRP,0.5122789396982945,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
239,958,LRP,0.7861269182591344,0.996223350113505,0.9521707137601177,0.0,0.003903513161845661,0.8405172413793104,0.9087078651685393,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
240,768,LRP,0.6164367908538466,0.9945220166574493,0.8503787878787878,0.0,0.006451876352648127,0.7764127764127764,0.7397034596375618,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
241,733,LRP,0.6348025890199565,0.9946240526971076,0.8832147341984093,0.0,0.005803673579764109,1.0,0.7908545727136432,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
242,813,LRP,0.6361026060245274,0.9943171772106262,0.8932926829268293,0.0,0.00590617617279784,1.0,0.8071625344352618,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
243,223,LRP,0.5117695986691619,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
244,884,LRP,0.738237100927322,0.996020589686613,0.9363037339190461,0.0,0.004103165298944901,0.8638297872340426,0.88023598820059,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
245,668,LRP,0.5130378882237133,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
246,915,LRP,0.674995369840453,0.9959678197523759,0.9021190716448032,0.0,0.004335583068877665,1.0,0.8216911764705882,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
247,367,LRP,0.512948359683038,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
248,19,LRP,0.6386504062538959,0.9945480879829002,0.8858520900321544,0.0,0.005952880020122411,0.9311475409836065,0.7950937950937951,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
249,659,LRP,0.5603686597135483,0.9940727513734554,0.8275862068965517,0.0,0.006603446782714125,0.953125,0.7058823529411765,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
250,118,LRP,0.620180551324868,0.9923580518634565,0.8668088997256934,0.0,0.00847457627118644,0.8705179282868526,0.7649273803119957,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
251,32,LRP,0.5971757928147851,0.993512427492921,0.8718991459943066,0.0,0.006840687977762335,1.0,0.7728911319394376,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
252,994,LRP,0.6073650243442973,0.9932409403318472,0.8714535901926445,0.0,0.0073136707851733755,0.9607329842931938,0.7721911855990068,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
253,48,LRP,0.6315874568942386,0.99463835788046,0.881053525913339,0.0,0.005931323744359947,0.9395973154362416,0.7873955960516325,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
254,406,LRP,0.5138577221369237,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
255,247,LRP,0.7512101377939256,0.9970697288202365,0.939106901217862,0.0,0.0030836702528609606,1.0,0.8852040816326531,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
256,816,LRP,0.6436056105052718,0.9946917446534391,0.8966639544344996,0.0,0.005529673009100013,1.0,0.8126843657817109,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
257,471,LRP,0.5766164955457875,0.9932752476949249,0.858540562576437,0.0,0.007208592143257785,0.8943298969072165,0.7521428571428571,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
258,86,LRP,0.6309284732837844,0.9937474536930728,0.8750442477876106,0.0,0.007015939897444051,1.0,0.7778477029578351,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
259,360,LRP,0.6406533429406353,0.995246384098883,0.8632872503840245,0.0,0.005567487540922076,0.8557692307692307,0.7594594594594595,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
260,462,LRP,0.6708068020206979,0.9949446564085365,0.8862876254180602,0.0,0.005702066999287242,1.0,0.7957957957957958,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
261,322,LRP,0.5969752045895828,0.9952787321622606,0.8525226390685641,0.0,0.005242705051852192,1.0,0.7429537767756482,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
262,880,LRP,0.5120931560486174,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
263,571,LRP,0.6216622374368472,0.9946880078756895,0.8624772313296903,0.0,0.006168930650597488,0.94375,0.7582065652522018,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
264,949,LRP,0.6681025923895388,0.9945377232801238,0.9018659295093296,0.0,0.0058473511910889665,1.0,0.8212712397734424,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
265,340,LRP,0.6352312993263611,0.9940311197894663,0.8841642228739003,0.0,0.006465605434382289,0.9266862170087976,0.7923784494086727,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
266,68,LRP,0.5517369582129945,0.9942564504096648,0.8235995232419547,0.0,0.0066407915105557176,0.8654970760233918,0.7001013171225937,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
267,296,LRP,0.5128936737655411,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
268,1,LRP,0.6986738893767039,0.9954706943149517,0.9120545868081881,0.0,0.0048595546804633336,0.9169960474308301,0.8383275261324041,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
269,354,LRP,0.6866185829211252,0.9950150014680381,0.9132149901380671,0.0,0.00526452230442499,0.8741721854304636,0.8402903811252269,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
270,192,LRP,0.7073040546397465,0.9963522088026437,0.9217391304347826,0.0,0.0038211436615941544,1.0,0.8548387096774194,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
271,373,LRP,0.5127479314303812,0.5,0.0,1.0,0.0,0.0,,ER,1000,0.05,0.33,0.8,2,1.0,3030,LPModel
